promise_id,customer_id,customer_broken_promise_rate,customer_broken_promises_count,customer_avg_days_late,customer_on_time_ratio_90d,customer_on_time_ratio_all_time,recency_weighted_on_time_score,customer_dispute_rate,customer_invoice_count,customer_tenure_months,invoice_amount,invoice_amount_log,invoice_amount_vs_customer_avg_ratio,days_overdue_at_scoring,payment_terms_days,days_since_last_contact,prior_reminders_sent,promise_amount_ratio,promise_horizon_days,current_escalation_tier,is_broken
PRM-MOCK-010409,CUST-MOCK-0610,0.4348,10,24.6,0.4287,0.4414,0.4313,0.1196,68,38,7846.57,8.968,1.254,25,45,15,4,1.0,2,3,1
PRM-MOCK-010410,CUST-MOCK-0611,0.0,0,9.79,0.8441,0.7886,0.8318,0.0848,37,80,37559.08,10.5337,2.011,4,30,18,2,1.0,2,1,0
PRM-MOCK-010411,CUST-MOCK-0612,0.0,0,19.46,0.3615,0.3506,0.3564,0.0824,6,91,27238.34,10.2124,0.864,37,30,23,5,1.0,5,3,1
PRM-MOCK-010412,CUST-MOCK-0613,0.0,0,4.2,1.0,0.9894,0.9976,0.0,36,9,12630.67,9.444,0.831,2,30,10,2,0.5,10,1,1
PRM-MOCK-010413,CUST-MOCK-0614,1.0,2,16.14,0.1169,0.4669,0.2908,0.1307,5,89,51850.85,10.8561,1.232,3,60,16,5,1.0,7,3,1
PRM-MOCK-010414,CUST-MOCK-0615,0.7273,8,9.11,0.6242,0.6525,0.6307,0.0551,32,50,14408.41,9.5756,0.664,3,30,18,5,0.8,5,3,0
PRM-MOCK-010415,CUST-MOCK-0616,0.2105,4,7.61,0.4929,0.4821,0.4907,0.0771,57,61,23971.4,10.0847,1.345,5,15,14,2,1.0,7,1,1
PRM-MOCK-010416,CUST-MOCK-0617,0.1429,3,15.72,0.2351,0.253,0.2387,0.0864,61,64,23082.62,10.0469,0.625,8,30,10,1,1.0,14,0,0
PRM-MOCK-010417,CUST-MOCK-0618,0.7391,17,22.73,0.4561,0.4469,0.4543,0.145,67,68,13647.55,9.5214,0.448,47,30,1,1,0.5,2,0,0
PRM-MOCK-010418,CUST-MOCK-0619,0.1923,5,17.54,0.3911,0.3387,0.3806,0.0183,75,29,22293.03,10.0121,0.924,12,30,14,1,1.0,7,0,1
PRM-MOCK-010419,CUST-MOCK-0620,0.2941,5,15.25,0.0,0.3092,0.064,0.1502,50,20,64354.89,11.0722,0.794,15,30,22,1,0.5,14,0,1
PRM-MOCK-010420,CUST-MOCK-0621,0.0455,1,4.17,0.963,0.977,0.9658,0.0224,65,20,34216.6,10.4405,0.942,5,30,16,5,0.5,2,3,0
PRM-MOCK-010421,CUST-MOCK-0622,0.1333,2,3.68,1.0,1.0,1.0,0.0152,45,71,56099.46,10.9349,1.498,12,60,16,3,0.8,2,2,0
PRM-MOCK-010422,CUST-MOCK-0623,0.16,4,15.88,0.4132,0.3524,0.401,0.0743,74,75,37550.39,10.5335,1.215,5,15,8,3,1.0,3,2,0
PRM-MOCK-010423,CUST-MOCK-0624,0.1364,3,1.99,1.0,1.0,1.0,0.0044,64,69,27523.52,10.2228,0.767,66,15,1,3,1.0,2,2,0
PRM-MOCK-010424,CUST-MOCK-0625,0.4706,8,13.01,0.3607,0.373,0.3632,0.1109,51,22,77369.97,11.2564,0.623,32,45,4,2,0.5,7,1,1
PRM-MOCK-010425,CUST-MOCK-0626,0.0,0,23.62,0.4595,0.4464,0.4536,0.1666,7,26,36119.6,10.4946,0.678,9,30,20,1,1.0,3,0,1
PRM-MOCK-010426,CUST-MOCK-0627,0.0,0,3.77,0.8126,0.8643,0.8231,0.0551,57,12,69610.95,11.1507,0.794,26,30,21,1,0.5,5,0,0
PRM-MOCK-010427,CUST-MOCK-0628,0.0,0,13.32,0.2025,0.2772,0.2224,0.0486,23,58,51731.49,10.8538,1.209,13,30,11,2,1.0,3,1,1
PRM-MOCK-010428,CUST-MOCK-0629,0.2,1,23.13,0.4543,0.4374,0.4491,0.1645,17,41,110999.06,11.6173,1.585,29,30,5,4,0.5,5,3,1
PRM-MOCK-010429,CUST-MOCK-0630,0.36,9,9.72,0.5156,0.5487,0.5222,0.0454,74,62,51097.09,10.8415,1.152,114,45,1,3,1.0,5,2,1
PRM-MOCK-010430,CUST-MOCK-0631,0.4615,6,16.64,0.349,0.398,0.3596,0.0802,39,17,48366.2,10.7866,1.2,13,30,2,5,1.0,10,3,0
PRM-MOCK-010431,CUST-MOCK-0632,0.1818,2,0.0,0.9222,0.8692,0.9101,0.0244,33,50,39625.02,10.5872,1.719,3,30,18,1,0.5,7,0,0
PRM-MOCK-010432,CUST-MOCK-0633,0.3846,5,19.2,0.2599,0.3254,0.2741,0.1183,39,72,181447.31,12.1087,1.322,53,60,5,1,1.0,3,0,0
PRM-MOCK-010433,CUST-MOCK-0634,0.1667,4,18.8,0.5168,0.4517,0.5037,0.0774,70,93,25619.48,10.1511,1.073,22,45,11,1,1.0,2,0,0
PRM-MOCK-010434,CUST-MOCK-0635,0.25,2,22.93,0.3705,0.5033,0.4051,0.1823,24,10,27169.5,10.2099,0.832,19,30,12,4,0.5,3,3,1
PRM-MOCK-010435,CUST-MOCK-0636,0.0,0,14.36,0.546,0.496,0.517,0.0224,2,33,52890.78,10.876,1.014,5,15,12,3,0.25,7,2,0
PRM-MOCK-010436,CUST-MOCK-0637,0.0435,1,2.92,0.7664,0.8644,0.7862,0.0108,68,12,29664.47,10.2977,1.295,21,30,20,1,1.0,7,0,0
PRM-MOCK-010437,CUST-MOCK-0638,0.5882,10,25.63,0.3725,0.376,0.3732,0.1886,49,83,55409.69,10.9225,2.082,8,60,14,4,1.0,7,3,1
PRM-MOCK-010438,CUST-MOCK-0639,0.2,3,20.11,0.3974,0.3271,0.3826,0.0496,45,29,20401.99,9.9234,1.104,1,30,1,3,0.5,2,2,0
PRM-MOCK-010439,CUST-MOCK-0640,0.0,0,0.17,0.9598,1.0,0.971,0.0,21,14,72370.48,11.1896,2.435,94,15,10,1,1.0,5,0,0
PRM-MOCK-010440,CUST-MOCK-0641,0.45,9,22.62,0.3704,0.3986,0.3761,0.0152,58,33,31443.31,10.356,0.573,44,30,13,5,1.0,3,3,1
PRM-MOCK-010441,CUST-MOCK-0642,0.3333,4,13.44,0.0,0.3345,0.0738,0.1693,37,29,25921.66,10.1629,0.814,97,15,21,1,1.0,14,0,1
PRM-MOCK-010442,CUST-MOCK-0643,0.1667,1,24.77,0.3893,0.3897,0.3894,0.1499,19,59,48168.2,10.7825,1.371,19,30,20,3,0.25,5,2,1
PRM-MOCK-010443,CUST-MOCK-0644,0.1429,1,0.0,1.0,1.0,1.0,0.007,22,22,96621.49,11.4786,2.385,12,45,15,2,1.0,3,1,0
PRM-MOCK-010444,CUST-MOCK-0645,0.5,2,24.22,0.4017,0.415,0.4066,0.1375,12,86,16810.96,9.7298,1.345,21,30,1,5,0.8,7,3,1
PRM-MOCK-010445,CUST-MOCK-0646,0.0,0,0.0,1.0,0.9722,0.994,0.0134,41,3,107456.75,11.5849,1.517,19,30,22,4,0.8,2,3,0
PRM-MOCK-010446,CUST-MOCK-0647,0.0,0,19.69,0.4067,0.4003,0.4043,0.0142,11,39,14191.07,9.5604,0.549,32,30,11,1,1.0,7,0,0
PRM-MOCK-010447,CUST-MOCK-0648,0.0,0,17.88,0.242,0.232,0.2399,0.0873,52,85,40802.39,10.6165,1.482,10,15,1,4,1.0,30,3,0
PRM-MOCK-010448,CUST-MOCK-0649,0.3077,4,0.23,1.0,1.0,1.0,0.0,38,42,38035.7,10.5463,0.448,118,30,7,1,1.0,7,0,1
PRM-MOCK-010449,CUST-MOCK-0650,0.1176,2,8.18,0.7991,0.7835,0.7958,0.0643,49,6,4834.24,8.4837,0.365,3,30,6,3,1.0,2,2,0
PRM-MOCK-010450,CUST-MOCK-0651,0.0,0,14.93,0.0,0.2616,0.152,0.1343,2,85,81186.02,11.3045,1.476,13,30,13,2,0.5,5,1,1
PRM-MOCK-010451,CUST-MOCK-0652,0.087,2,0.99,0.8884,0.896,0.8899,0.0,68,54,54254.85,10.9015,1.897,43,30,19,3,1.0,5,2,0
PRM-MOCK-010452,CUST-MOCK-0653,0.3684,7,26.24,0.6981,0.6451,0.6872,0.139,55,61,13655.92,9.522,0.406,14,30,20,5,1.0,5,3,1
PRM-MOCK-010453,CUST-MOCK-0654,0.6296,17,24.69,0.541,0.453,0.5233,0.2097,78,24,88697.49,11.393,0.523,11,30,9,2,1.0,10,1,1
PRM-MOCK-010454,CUST-MOCK-0655,0.0,0,24.78,0.1892,0.3085,0.2241,0.0657,19,40,130487.45,11.779,1.737,10,15,24,3,0.8,3,2,1
PRM-MOCK-010455,CUST-MOCK-0656,0.0,0,0.0,0.9193,0.9488,0.9254,0.0689,48,91,50580.49,10.8313,1.23,42,15,17,4,1.0,5,3,1
PRM-MOCK-010456,CUST-MOCK-0657,0.12,3,3.83,0.8477,0.8936,0.8569,0.0034,72,83,180319.62,12.1025,2.12,109,30,20,2,1.0,3,1,0
PRM-MOCK-010457,CUST-MOCK-0658,0.0,0,0.0,1.0,1.0,1.0,0.0445,14,33,60452.82,11.0096,1.067,3,30,7,3,0.8,5,2,0
PRM-MOCK-010458,CUST-MOCK-0659,0.375,6,14.64,0.3547,0.3564,0.3551,0.0592,48,34,13155.37,9.4847,0.956,23,30,15,3,1.0,5,2,0
PRM-MOCK-010459,CUST-MOCK-0660,0.125,2,14.81,0.154,0.504,0.2269,0.1407,48,95,31010.21,10.3421,1.938,34,15,7,1,1.0,5,0,1
PRM-MOCK-010460,CUST-MOCK-0661,0.5,12,3.83,0.5743,0.5895,0.5774,0.053,71,81,31694.5,10.3639,1.448,7,45,13,4,0.5,3,3,1
PRM-MOCK-010461,CUST-MOCK-0662,0.0769,2,9.3,0.742,0.8396,0.7616,0.0285,75,63,21091.23,9.9567,1.277,13,30,22,1,1.0,5,0,0
PRM-MOCK-010462,CUST-MOCK-0663,0.0,0,3.71,0.8433,0.89,0.855,0.0228,26,52,42274.27,10.652,1.049,13,30,13,3,0.25,2,2,0
PRM-MOCK-010463,CUST-MOCK-0664,0.2,1,1.93,0.9164,0.9435,0.9248,0.0599,17,4,43377.27,10.6777,1.086,57,30,15,2,1.0,3,1,0
PRM-MOCK-010464,CUST-MOCK-0665,0.8,4,8.42,0.0324,0.3824,0.1439,0.0865,16,25,16983.42,9.7401,0.842,63,60,15,5,1.0,7,3,1
PRM-MOCK-010465,CUST-MOCK-0666,0.0,0,0.0,0.9096,0.9444,0.9166,0.0245,62,5,37185.96,10.5237,0.699,3,30,9,2,1.0,2,1,0
PRM-MOCK-010466,CUST-MOCK-0667,0.0952,2,2.55,0.9402,0.8975,0.9315,0.026,60,92,12595.86,9.4412,0.776,35,15,6,3,1.0,2,2,0
PRM-MOCK-010467,CUST-MOCK-0668,0.35,7,18.32,0.4155,0.3877,0.4098,0.0625,59,74,92484.2,11.4348,0.84,1,15,7,1,1.0,3,0,0
PRM-MOCK-010468,CUST-MOCK-0669,0.2727,6,20.84,0.2541,0.2451,0.2522,0.041,65,37,22486.82,10.0207,0.592,4,30,14,3,1.0,5,2,0
PRM-MOCK-010469,CUST-MOCK-0670,0.0625,1,0.0,0.866,0.8399,0.8606,0.0,48,54,34253.63,10.4416,0.809,6,15,1,5,1.0,3,3,0
PRM-MOCK-010470,CUST-MOCK-0671,0.4444,4,23.17,0.6336,0.5918,0.6233,0.1832,27,69,96002.26,11.4721,1.389,43,30,3,4,1.0,7,3,1
PRM-MOCK-010471,CUST-MOCK-0672,0.0,0,3.17,0.9601,0.8559,0.9109,0.0077,6,42,11099.98,9.3148,1.429,38,30,14,3,1.0,5,2,0
PRM-MOCK-010472,CUST-MOCK-0673,0.15,3,0.0,0.8242,0.8611,0.8317,0.0,59,19,51334.19,10.8461,1.115,1,45,12,4,1.0,7,3,0
PRM-MOCK-010473,CUST-MOCK-0674,0.0833,1,0.55,0.8379,0.92,0.8561,0.0,36,45,13815.54,9.5336,1.234,12,30,6,2,0.5,3,1,0
PRM-MOCK-010474,CUST-MOCK-0675,0.0,0,13.22,0.2811,0.4066,0.3466,0.0955,4,91,65634.22,11.0919,1.044,12,30,16,3,1.0,2,2,0
PRM-MOCK-010475,CUST-MOCK-0676,0.381,8,12.66,0.0402,0.3902,0.1111,0.1497,62,17,10912.48,9.2978,0.495,5,30,3,4,1.0,7,3,1
PRM-MOCK-010476,CUST-MOCK-0677,0.1818,2,20.87,0.2525,0.2624,0.2547,0.0947,33,62,16088.03,9.6859,0.6,11,30,14,2,0.8,5,1,0
PRM-MOCK-010477,CUST-MOCK-0678,0.6111,11,26.4,0.564,0.4948,0.5498,0.1899,54,24,6009.71,8.7013,0.535,108,30,3,2,1.0,5,1,1
PRM-MOCK-010478,CUST-MOCK-0679,0.0,0,0.06,0.8946,0.9498,0.9073,0.0305,32,3,8653.35,9.0658,1.002,14,30,1,4,1.0,5,3,0
PRM-MOCK-010479,CUST-MOCK-0680,0.4,4,27.9,0.5695,0.5293,0.5601,0.1479,31,25,12891.82,9.4644,0.648,3,30,12,4,1.0,3,3,1
PRM-MOCK-010480,CUST-MOCK-0681,0.0,0,20.15,0.0753,0.4253,0.2032,0.1442,12,36,106737.39,11.5781,1.997,5,30,15,5,1.0,3,3,0
PRM-MOCK-010481,CUST-MOCK-0682,0.0,0,16.56,0.4548,0.3602,0.414,0.0855,8,19,99341.74,11.5063,1.481,14,45,22,1,1.0,10,0,0
PRM-MOCK-010482,CUST-MOCK-0683,0.0,0,18.86,0.0927,0.4427,0.2436,0.1088,8,32,88047.63,11.3856,1.68,11,45,10,4,1.0,7,3,1
PRM-MOCK-010483,CUST-MOCK-0684,0.6087,14,27.62,0.5498,0.4569,0.531,0.2262,66,68,113486.26,11.6394,0.633,9,15,13,1,1.0,3,0,0
PRM-MOCK-010484,CUST-MOCK-0685,0.56,14,27.01,0.5504,0.5683,0.554,0.1647,73,20,40667.13,10.6132,0.525,14,45,6,2,1.0,7,1,1
PRM-MOCK-010485,CUST-MOCK-0686,0.0526,1,14.33,0.9453,1.0,0.9564,0.0202,57,56,38428.01,10.5566,0.987,9,60,3,3,0.8,3,2,0
PRM-MOCK-010486,CUST-MOCK-0687,0.625,10,21.91,0.4447,0.4213,0.4398,0.1173,46,55,213030.17,12.2692,2.245,19,30,2,4,0.5,3,3,1
PRM-MOCK-010487,CUST-MOCK-0688,0.0833,1,14.34,0.4009,0.3892,0.3983,0.0577,37,53,150753.46,11.9234,1.255,3,45,6,5,1.0,2,3,1
PRM-MOCK-010488,CUST-MOCK-0689,0.0,0,13.64,0.0799,0.4299,0.2627,0.0793,4,7,13514.13,9.5116,2.316,11,30,18,2,1.0,21,1,1
PRM-MOCK-010489,CUST-MOCK-0690,0.4,2,8.35,0.6113,0.6283,0.6167,0.0655,16,90,6059.08,8.7095,0.649,29,30,22,5,1.0,3,3,1
PRM-MOCK-010490,CUST-MOCK-0691,0.0833,1,12.64,0.4587,0.3946,0.4445,0.0781,36,7,13077.76,9.4787,0.426,4,45,24,2,1.0,2,1,1
PRM-MOCK-010491,CUST-MOCK-0692,0.15,3,18.06,0.0,0.3447,0.0702,0.1389,58,50,97653.99,11.4892,0.873,10,30,13,1,1.0,7,0,1
PRM-MOCK-010492,CUST-MOCK-0693,0.5263,10,10.71,0.6641,0.6386,0.6589,0.0781,56,28,8264.56,9.0199,0.553,4,30,15,3,1.0,3,2,1
PRM-MOCK-010493,CUST-MOCK-0694,0.087,2,16.04,0.4325,0.4101,0.428,0.0873,67,68,103396.12,11.5463,0.611,7,30,14,4,1.0,14,3,1
PRM-MOCK-010494,CUST-MOCK-0695,0.0,0,2.92,0.9147,0.9671,0.9267,0.0192,33,61,58263.63,10.9728,1.049,3,30,24,1,1.0,5,0,0
PRM-MOCK-010495,CUST-MOCK-0696,0.2,3,5.15,0.9196,0.9144,0.9185,0.031,45,93,15973.91,9.6788,0.418,7,60,11,3,0.5,5,2,0
PRM-MOCK-010496,CUST-MOCK-0697,0.0,0,2.81,1.0,1.0,1.0,0.0076,18,88,100843.64,11.5213,1.313,31,30,2,1,1.0,5,0,0
PRM-MOCK-010497,CUST-MOCK-0698,0.0952,2,0.0,1.0,0.995,0.999,0.0,62,59,49846.13,10.8167,1.588,4,15,24,1,1.0,5,0,0
PRM-MOCK-010498,CUST-MOCK-0699,1.0,22,10.48,0.0041,0.3541,0.0748,0.1365,65,28,17203.08,9.7529,1.169,6,60,16,1,1.0,2,0,1
PRM-MOCK-010499,CUST-MOCK-0700,0.125,1,0.0,0.9486,1.0,0.962,0.0456,24,16,15254.99,9.6327,0.493,6,45,21,2,1.0,7,1,0
PRM-MOCK-010500,CUST-MOCK-0701,1.0,9,35.04,0.5805,0.4793,0.5517,0.201,20,32,10645.57,9.273,0.625,10,30,2,5,0.25,7,3,1
PRM-MOCK-010501,CUST-MOCK-0702,0.5,6,20.2,0.4886,0.54,0.4999,0.2308,37,69,28218.14,10.2478,0.639,12,30,14,2,1.0,10,1,1
PRM-MOCK-010502,CUST-MOCK-0703,0.2143,3,22.49,0.5851,0.5973,0.5877,0.1326,40,57,50199.01,10.8238,1.484,60,15,12,3,1.0,3,2,1
PRM-MOCK-010503,CUST-MOCK-0704,0.4,2,0.0,0.9903,0.9019,0.9622,0.0467,16,14,26840.9,10.1977,1.155,3,45,21,1,1.0,7,0,0
PRM-MOCK-010504,CUST-MOCK-0705,0.08,2,10.01,0.3955,0.3973,0.3959,0.0544,72,60,66371.28,11.103,1.245,3,30,23,3,1.0,7,2,1
PRM-MOCK-010505,CUST-MOCK-0706,0.0769,2,16.18,0.3926,0.3864,0.3914,0.054,77,2,13040.34,9.4759,0.826,56,30,14,3,1.0,21,2,1
PRM-MOCK-010506,CUST-MOCK-0707,0.3333,3,11.59,0.3691,0.2956,0.3509,0.0535,27,4,5585.91,8.6282,0.769,47,30,1,3,1.0,3,2,1
PRM-MOCK-010507,CUST-MOCK-0708,0.3333,2,3.49,0.9297,0.9561,0.9376,0.0209,18,1,46681.08,10.7511,1.032,7,30,14,3,1.0,5,2,0
PRM-MOCK-010508,CUST-MOCK-0709,0.5385,14,25.17,0.6213,0.5266,0.6023,0.1716,77,50,95190.96,11.4637,1.23,9,30,1,4,1.0,10,3,1
PRM-MOCK-010509,CUST-MOCK-0710,0.1111,2,4.12,0.8798,0.9546,0.8952,0.0304,52,74,22874.46,10.0378,0.479,39,30,15,2,1.0,3,1,0
PRM-MOCK-010510,CUST-MOCK-0711,0.2857,6,14.97,0.4586,0.4418,0.4552,0.0802,60,88,41364.52,10.6302,1.296,44,30,6,1,1.0,2,0,1
PRM-MOCK-010511,CUST-MOCK-0712,0.1579,3,17.45,0.1633,0.2282,0.1765,0.1055,55,57,32679.17,10.3945,1.223,105,15,17,1,0.25,14,0,1
PRM-MOCK-010512,CUST-MOCK-0713,0.1,1,5.92,1.0,0.9555,0.9896,0.006,31,68,8169.55,9.0083,0.648,100,60,13,4,1.0,7,3,1
PRM-MOCK-010513,CUST-MOCK-0714,0.7917,19,21.22,0.564,0.5511,0.5614,0.1664,70,29,37658.79,10.5363,0.824,19,30,14,4,0.25,3,3,1
PRM-MOCK-010514,CUST-MOCK-0715,0.1538,2,3.1,0.9164,0.9575,0.9253,0.0,39,78,23278.89,10.0553,0.542,40,30,10,2,1.0,7,1,0
PRM-MOCK-010515,CUST-MOCK-0716,0.6923,18,18.28,0.1268,0.4768,0.1971,0.1004,75,53,89489.19,11.4019,1.987,32,30,8,2,0.5,2,1,1
PRM-MOCK-010516,CUST-MOCK-0717,0.5556,5,9.59,0.7777,0.8086,0.7852,0.0779,28,63,53186.88,10.8816,1.377,4,30,6,3,1.0,14,2,0
PRM-MOCK-010517,CUST-MOCK-0718,0.1667,2,16.24,0.3879,0.4516,0.4019,0.1202,37,93,28570.69,10.2602,0.625,1,30,7,5,1.0,14,3,0
PRM-MOCK-010518,CUST-MOCK-0719,0.05,1,0.0,0.8111,0.8907,0.8273,0.0885,58,5,50424.66,10.8283,1.085,69,15,10,1,0.5,5,0,0
PRM-MOCK-010519,CUST-MOCK-0720,0.0,0,4.88,0.9318,0.9726,0.9404,0.0,43,31,18930.34,9.8486,0.896,23,30,8,4,0.8,3,3,0
PRM-MOCK-010520,CUST-MOCK-0721,0.5909,13,17.89,0.0649,0.4149,0.1357,0.0886,63,90,76896.07,11.2502,1.215,34,30,1,2,1.0,3,1,1
PRM-MOCK-010521,CUST-MOCK-0722,0.3571,5,16.29,0.4221,0.4152,0.4206,0.0193,41,6,26466.41,10.1837,1.013,11,30,13,2,1.0,14,1,1
PRM-MOCK-010522,CUST-MOCK-0723,0.0417,1,4.96,0.7618,0.7964,0.7687,0.0,71,89,32740.48,10.3964,1.167,25,15,3,2,1.0,7,1,0
PRM-MOCK-010523,CUST-MOCK-0724,0.2,3,16.1,0.3945,0.4138,0.3986,0.1006,43,69,20908.03,9.9479,1.106,111,45,8,1,1.0,5,0,1
PRM-MOCK-010524,CUST-MOCK-0725,0.0,0,0.0,0.8512,0.8418,0.8492,0.0,39,51,16492.83,9.7107,1.02,111,45,2,1,0.5,5,0,0
PRM-MOCK-010525,CUST-MOCK-0726,0.1429,1,14.39,0.4732,0.4454,0.4652,0.0322,20,47,48993.01,10.7995,0.623,28,60,14,2,0.25,7,1,0
PRM-MOCK-010526,CUST-MOCK-0727,0.0588,1,19.33,0.202,0.2016,0.2019,0.0127,50,57,174476.6,12.0696,1.61,28,60,5,1,0.5,3,0,1
PRM-MOCK-010527,CUST-MOCK-0728,0.0,0,8.8,0.787,0.7279,0.7709,0.0147,22,60,24275.31,10.0973,0.558,36,15,11,4,0.5,3,3,0
PRM-MOCK-010528,CUST-MOCK-0729,0.4,2,13.91,0.4625,0.4799,0.4681,0.0519,16,20,129269.53,11.7697,1.618,71,30,11,1,1.0,7,0,1
PRM-MOCK-010529,CUST-MOCK-0730,0.0769,2,1.86,0.915,0.972,0.9264,0.0033,76,41,185124.82,12.1288,1.163,30,45,1,5,1.0,5,3,0
PRM-MOCK-010530,CUST-MOCK-0731,0.1,1,21.95,0.188,0.271,0.2076,0.1511,30,64,83612.11,11.334,0.976,10,30,23,2,0.25,14,1,1
PRM-MOCK-010531,CUST-MOCK-0732,0.25,1,33.22,0.5922,0.5565,0.5792,0.1505,12,51,97575.72,11.4884,0.545,2,30,15,3,0.5,10,2,0
PRM-MOCK-010532,CUST-MOCK-0733,0.4,4,20.24,0.0,0.2803,0.0656,0.1453,31,69,74840.0,11.2231,1.427,15,15,11,5,0.25,2,3,1
PRM-MOCK-010533,CUST-MOCK-0734,0.2941,5,19.05,0.4309,0.4193,0.4285,0.0259,49,66,25886.78,10.1615,0.863,4,45,21,3,0.5,2,2,1
PRM-MOCK-010534,CUST-MOCK-0735,0.3182,7,12.85,0.0581,0.4081,0.1289,0.1473,63,91,46311.33,10.7432,0.733,8,30,15,5,1.0,3,3,0
PRM-MOCK-010535,CUST-MOCK-0736,0.1923,5,20.92,0.3343,0.2201,0.3114,0.0,77,8,44496.73,10.7032,1.323,15,30,3,5,1.0,3,3,1
PRM-MOCK-010536,CUST-MOCK-0737,0.2,2,11.89,0.6213,0.629,0.6232,0.0698,29,68,156045.55,11.9579,1.578,6,45,22,1,0.25,3,0,0
PRM-MOCK-010537,CUST-MOCK-0738,0.0,0,0.0,0.9695,0.9382,0.9632,0.0,77,55,8764.3,9.0786,0.703,19,45,19,5,1.0,7,3,0
PRM-MOCK-010538,CUST-MOCK-0739,0.6923,18,25.18,0.4537,0.4919,0.4614,0.1906,77,95,16696.17,9.723,0.436,10,45,10,5,0.25,7,3,1
PRM-MOCK-010539,CUST-MOCK-0740,0.2143,3,0.0,1.0,0.9936,0.9986,0.0,41,68,24622.44,10.1115,0.843,19,30,5,2,1.0,3,1,0
PRM-MOCK-010540,CUST-MOCK-0741,0.0,0,14.19,0.0194,0.3694,0.2022,0.1268,4,32,18372.34,9.8187,1.054,95,45,13,4,1.0,14,3,1
PRM-MOCK-010541,CUST-MOCK-0742,0.5333,8,19.88,0.0,0.3139,0.0664,0.082,44,63,45062.66,10.7158,1.206,10,30,8,5,0.25,21,3,1
PRM-MOCK-010542,CUST-MOCK-0743,0.2667,4,15.87,0.3514,0.3064,0.3419,0.0893,44,39,87481.57,11.3792,0.872,7,60,5,3,0.8,5,2,0
PRM-MOCK-010543,CUST-MOCK-0744,0.1111,1,14.87,0.369,0.3768,0.3709,0.0095,28,26,42588.25,10.6594,1.39,13,45,3,1,1.0,7,0,0
PRM-MOCK-010544,CUST-MOCK-0745,0.0,0,15.37,0.5434,0.3807,0.5085,0.0414,41,84,65044.13,11.0828,1.843,8,30,4,5,1.0,3,3,0
PRM-MOCK-010545,CUST-MOCK-0746,0.1538,2,7.71,0.8503,0.7953,0.8384,0.0557,39,21,28090.21,10.2432,0.735,33,30,16,5,1.0,5,3,0
PRM-MOCK-010546,CUST-MOCK-0747,0.125,2,22.88,0.4894,0.4993,0.4914,0.1147,48,49,45375.55,10.7228,0.596,14,30,3,2,1.0,10,1,1
PRM-MOCK-010547,CUST-MOCK-0748,0.5556,10,23.8,0.5427,0.5539,0.545,0.1421,52,56,44907.62,10.7124,1.137,10,30,22,1,1.0,3,0,1
PRM-MOCK-010548,CUST-MOCK-0749,0.6,3,16.24,0.3891,0.4434,0.4064,0.0738,16,32,9001.38,9.1052,0.617,41,30,10,1,0.5,3,0,1
PRM-MOCK-010549,CUST-MOCK-0750,0.0,0,12.11,0.9476,0.9229,0.9426,0.0,72,83,16884.66,9.7342,1.201,30,45,8,1,1.0,2,0,0
PRM-MOCK-010550,CUST-MOCK-0751,0.2222,2,8.62,0.0719,0.4219,0.1572,0.1011,28,90,10284.14,9.2385,0.937,27,45,13,5,0.8,3,3,0
PRM-MOCK-010551,CUST-MOCK-0752,0.1,1,6.89,0.7629,0.7907,0.7694,0.0242,31,81,182816.57,12.1162,1.417,6,30,2,1,1.0,2,0,0
PRM-MOCK-010552,CUST-MOCK-0753,0.2083,5,12.32,0.3551,0.4434,0.3729,0.0592,69,34,39273.94,10.5783,0.821,14,30,2,5,0.8,21,3,1
PRM-MOCK-010553,CUST-MOCK-0754,0.0,0,2.7,0.8635,0.9437,0.8801,0.043,51,88,15198.03,9.629,0.763,16,30,13,4,1.0,5,3,0
PRM-MOCK-010554,CUST-MOCK-0755,0.1304,3,0.0,1.0,1.0,1.0,0.0,67,45,48219.68,10.7835,1.194,63,30,21,4,0.8,10,3,0
PRM-MOCK-010555,CUST-MOCK-0756,0.0,0,3.39,0.9827,1.0,0.9909,0.0162,6,52,33166.54,10.4093,0.828,41,45,12,4,1.0,2,3,0
PRM-MOCK-010556,CUST-MOCK-0757,0.2308,3,7.79,0.4728,0.4638,0.4709,0.0615,39,80,8375.81,9.0332,0.919,13,45,9,1,0.25,3,0,1
PRM-MOCK-010557,CUST-MOCK-0758,0.619,13,27.37,0.5068,0.4526,0.4958,0.1388,60,47,12707.41,9.45,0.554,8,30,8,1,1.0,5,0,1
PRM-MOCK-010558,CUST-MOCK-0759,0.25,3,13.78,0.2424,0.2648,0.2474,0.0899,35,10,33949.14,10.4326,1.644,27,30,22,4,1.0,3,3,0
PRM-MOCK-010559,CUST-MOCK-0760,0.44,11,25.8,0.4968,0.5176,0.501,0.2088,72,38,50352.46,10.8268,0.847,6,30,22,2,1.0,7,1,1
PRM-MOCK-010560,CUST-MOCK-0761,0.65,13,26.15,0.4843,0.4695,0.4813,0.1611,58,68,20144.12,9.9107,1.434,1,15,15,2,1.0,21,1,1
PRM-MOCK-010561,CUST-MOCK-0762,0.2,2,6.03,0.9519,0.929,0.9464,0.0117,29,94,48097.8,10.781,1.148,1,45,2,3,1.0,14,2,0
